"Druck  Pressure  PN";"Rohr A.D.  Tube O.D.  D1";"Gewinde  Thread  G";"Ca. Maﬂe  Approx. Dimensions  L1";"Ca. Maﬂe  Approx. Dimensions  L2";"Ca. Maﬂe  Approx. Dimensions  L3";"Ca. Maﬂe  Approx. Dimensions  i";"Ca. Maﬂe  Approx. Dimensions  SW2";"Ca. Maﬂe  Approx. Dimensions  SW3";"Art.-Nr.";"Brutto preis";"Serie";"ID"
"160 ";"22 ";"M 26 x 1,5 zyl ";"44 ";"27,5 ";"26 ";"16 ";"27 ";"36 ";"WE-L-22-M 26x1,5-z ";"48,68 ";"L ";"5242 "
"160 ";"28 ";"M 33 x 2 zyl ";"47 ";"30,5 ";"30 ";"18 ";"36 ";"41 ";"WE-L-28-M 33x2-z ";"101,24 ";"L ";"5243 "
"160 ";"35 ";"M 42 x 2 zyl ";"56 ";"34,5 ";"34 ";"20 ";"41 ";"50 ";"WE-L-35-M 42x2-z ";"170,26 ";"L ";"5244 "
"160 ";"42 ";"M 48 x 2 zyl ";"63 ";"40,0 ";"39 ";"22 ";"50 ";"60 ";"WE-L-42-M 48x2-z ";"208,61 ";"L ";"5245 "
"400 ";"20 ";"M 27 x 2 zyl ";"48 ";"26,5 ";"26 ";"16 ";"27 ";"36 ";"WE-S-20-M 27x2-z ";"50,77 ";"S ";"5246 "
"250 ";"25 ";"M 33 x 2 zyl ";"54 ";"30,0 ";"30 ";"18 ";"36 ";"46 ";"WE-S-25-M 33x2-z ";"106,35 ";"S ";"5247 "
"160 ";"30 ";"M 42 x 2 zyl ";"62 ";"35,5 ";"34 ";"20 ";"41 ";"50 ";"WE-S-30-M 42x2-z ";"149,04 ";"S ";"5248 "
"160 ";"38 ";"M 48 x 2 zyl ";"72 ";"41,0 ";"39 ";"22 ";"50 ";"60 ";"WE-S-38-M 48x2-z ";"206,05 ";"S ";"5249 "
