"Druck  Pressure  PN";"Rohr A.D.  Tube O.D.  D1";"Gewinde  Thread  G";"Ca. Maﬂe  Approx. Dimensions  L2";"Ca. Maﬂe  Approx. Dimensions  L3";"Ca. Maﬂe  Approx. Dimensions  L9";"Ca. Maﬂe  Approx. Dimensions  i";"Ca. Maﬂe  Approx. Dimensions  SW2";"Art.-Nr.";"Brutto preis";"Serie";"ID"
"160 ";"22 ";"G 3/4'' zyl ";"27,5 ";"26 ";"35,0 ";"16 ";"27 ";"WE-L-22-G 3/4''-z-OMD ";"33,28 ";"L ";"5176 "
"160 ";"28 ";"G 1'' zyl ";"30,5 ";"30 ";"38,0 ";"18 ";"36 ";"WE-L-28-G 1''-z-OMD ";"74,63 ";"L ";"5177 "
"160 ";"35 ";"G 1 1/4'' zyl ";"34,5 ";"34 ";"45,0 ";"20 ";"41 ";"WE-L-35-G 1 1/4''-z-OMD ";"127,17 ";"L ";"5178 "
"160 ";"42 ";"G 1 1/2'' zyl ";"40,0 ";"39 ";"51,0 ";"22 ";"50 ";"WE-L-42-G 1 1/2''-z-OMD ";"169,42 ";"L ";"5179 "
"400 ";"20 ";"G 3/4'' zyl ";"26,5 ";"26 ";"35,0 ";"16 ";"27 ";"WE-S-20-G 3/4''-z-OMD ";"35,1 ";"S ";"5180 "
"250 ";"25 ";"G 1'' zyl ";"30,0 ";"30 ";"42,0 ";"18 ";"36 ";"WE-S-25-G 1''-z-OMD ";"81,08 ";"S ";"5181 "
"160 ";"30 ";"G 1 1/4'' zyl ";"35,5 ";"34 ";"49,0 ";"20 ";"41 ";"WE-S-30-G 1 1/4''-z-OMD ";"124,84 ";"S ";"5182 "
"160 ";"38 ";"G 1 1/2'' zyl ";"41,0 ";"39 ";"57,0 ";"22 ";"50 ";"WE-S-38-G 1 1/2''-z-OMD ";"172,71 ";"S ";"5183 "
