"Druck  Pressure  PN";"Rohr A.D.  Tube O.D.  D1";"Gewinde  Thread  G";"Ca. Maﬂe  Approx. Dimensions  L2";"Ca. Maﬂe  Approx. Dimensions  L3";"Ca. Maﬂe  Approx. Dimensions  L9";"Ca. Maﬂe  Approx. Dimensions  i";"Ca. Maﬂe  Approx. Dimensions  SW2";"Art.-Nr.";"Brutto preis";"Serie";"ID"
"160 ";"22 ";"M 26 x 1,5 zyl ";"27,5 ";"26 ";"35,0 ";"16 ";"27 ";"TE-L-22-M 26x1,5-z-OMD ";"67,32 ";"L ";"5580 "
"160 ";"28 ";"M 33 x 2 zyl ";"30,5 ";"30 ";"38,0 ";"18 ";"36 ";"TE-L-28-M 33x2-z-OMD ";"113,46 ";"L ";"5581 "
"160 ";"35 ";"M 42 x 2 zyl ";"34,5 ";"34 ";"45,0 ";"20 ";"41 ";"TE-L-35-M 42x2-z-OMD ";"228,77 ";"L ";"5582 "
"160 ";"42 ";"M 48 x 2 zyl ";"40,0 ";"39 ";"51,0 ";"22 ";"50 ";"TE-L-42-M 48x2-z-OMD ";"224,82 ";"L ";"5583 "
"400 ";"20 ";"M 27 x 2 zyl ";"26,5 ";"26 ";"37,0 ";"16 ";"27 ";"TE-S-20-M 27x2-z-OMD ";"66,78 ";"S ";"5584 "
"250 ";"25 ";"M 33 x 2 zyl ";"30,0 ";"30 ";"42,0 ";"18 ";"36 ";"TE-S-25-M 33x2-z-OMD ";"116 ";"S ";"5585 "
"160 ";"30 ";"M 42 x 2 zyl ";"35,5 ";"34 ";"49,0 ";"20 ";"41 ";"TE-S-30-M 42x2-z-OMD ";"155,59 ";"S ";"5586 "
"160 ";"38 ";"M 48 x 2 zyl ";"41,0 ";"39 ";"57,0 ";"22 ";"50 ";"TE-S-38-M 48x2-z-OMD ";"315,08 ";"S ";"5587 "
