"Druck  Pressure  PN";"Rohr A.D.  Tube O.D.  D1";"Gewinde  Thread  G";"Ca. Maﬂe  Approx. Dimensions  L1";"Ca. Maﬂe  Approx. Dimensions  L2";"Ca. Maﬂe  Approx. Dimensions  i";"    SW1";"Ca. Maﬂe  Approx. Dimensions  SW3";"Art.-Nr.";"Brutto preis";"Serie";"ID"
"315 ";"12 ";"G 1/8'' ";"29,0 ";"11,0 ";"8 ";"19 ";"22 ";"GE-LR-12-G 1/8'' ";"12,65 ";"L ";"3516 "
"315 ";"12 ";"G 1/4'' ";"30,0 ";"12,0 ";"12 ";"19 ";"22 ";"GE-LR-12-G 1/4'' ";"12,99 ";"L ";"3517 "
"315 ";"12 ";"G 3/8'' ";"27,0 ";"12,5 ";"12 ";"22 ";"22 ";"GE-LR-12-G 3/8'' ";"10,2 ";"L ";"3518 "
"315 ";"12 ";"G 1/2'' ";"31,0 ";"13,0 ";"14 ";"27 ";"22 ";"GE-LR-12-G 1/2'' ";"16,67 ";"L ";"3519 "
"315 ";"12 ";"G 3/4'' ";"31,0 ";"14,0 ";"16 ";"32 ";"22 ";"GE-LR-12-G 3/4'' ";"20,04 ";"L ";"3520 "
"315 ";"15 ";"G 1/4'' ";"32,0 ";"13,0 ";"12 ";"24 ";"27 ";"GE-LR-15-G 1/4'' ";"16,87 ";"L ";"3521 "
"315 ";"15 ";"G 3/8'' ";"31,0 ";"13,5 ";"12 ";"24 ";"27 ";"GE-LR-15-G 3/8'' ";"16,31 ";"L ";"3522 "
"315 ";"15 ";"G 1/2'' ";"29,0 ";"14,0 ";"14 ";"27 ";"27 ";"GE-LR-15-G 1/2'' ";"14,88 ";"L ";"3523 "
"315 ";"15 ";"G 3/4'' ";"32,5 ";"15,0 ";"16 ";"32 ";"27 ";"GE-LR-15-G 3/4'' ";"25,05 ";"L ";"3524 "
"315 ";"15 ";"G 1'' ";"33,0 ";"16,0 ";"18 ";"41 ";"27 ";"GE-LR-15-G 1'' ";"88,35 ";"L ";"3525 "
"315 ";"18 ";"G 3/8'' ";"31,0 ";"12,5 ";"12 ";"27 ";"32 ";"GE-LR-18-G 3/8'' ";"21,37 ";"L ";"3526 "
"315 ";"18 ";"G 1/2'' ";"31,0 ";"14,5 ";"14 ";"27 ";"32 ";"GE-LR-18-G 1/2'' ";"19,33 ";"L ";"3527 "
"315 ";"18 ";"G 3/4'' ";"34,0 ";"14,5 ";"16 ";"32 ";"32 ";"GE-LR-18-G 3/4'' ";"28,48 ";"L ";"3528 "
"315 ";"18 ";"G 1'' ";"35,5 ";"16,5 ";"18 ";"41 ";"32 ";"GE-LR-18-G 1'' ";"37,84 ";"L ";"3529 "
"160 ";"22 ";"G 3/8'' ";"49,0 ";"16,0 ";"12 ";"32 ";"36 ";"GE-LR-22-G 3/8'' ";"29,6 ";"L ";"3530 "
"160 ";"22 ";"G 1/2'' ";"37,0 ";"16,5 ";"14 ";"32 ";"36 ";"GE-LR-22-G 1/2'' ";"28,99 ";"L ";"3531 "
"160 ";"22 ";"G 3/4'' ";"33,0 ";"16,5 ";"16 ";"32 ";"36 ";"GE-LR-22-G 3/4'' ";"26,03 ";"L ";"3532 "
"160 ";"22 ";"G 1'' ";"38,0 ";"17,5 ";"18 ";"41 ";"36 ";"GE-LR-22-G 1'' ";"38,35 ";"L ";"3533 "
"160 ";"22 ";"G 1 1/4'' ";"38,0 ";"18,5 ";"20 ";"50 ";"36 ";"GE-LR-22-G 1 1/4'' ";"44,74 ";"L ";"3534 "
"160 ";"28 ";"G 1/2'' ";"39,0 ";"17,5 ";"14 ";"41 ";"41 ";"GE-LR-28-G 1/2'' ";"43,51 ";"L ";"3535 "
"160 ";"28 ";"G 3/4'' ";"38,0 ";"17,5 ";"16 ";"41 ";"41 ";"GE-LR-28-G 3/4'' ";"42,11 ";"L ";"3536 "
"160 ";"28 ";"G 1'' ";"39,0 ";"17,5 ";"18 ";"41 ";"41 ";"GE-LR-28-G 1'' ";"41,82 ";"L ";"3537 "
"160 ";"28 ";"G 1 1/4'' ";"40,0 ";"18,5 ";"20 ";"50 ";"41 ";"GE-LR-28-G 1 1/4'' ";"44,94 ";"L ";"3538 "
"160 ";"28 ";"G 1 1/2'' ";"43,0 ";"20,5 ";"22 ";"55 ";"41 ";"GE-LR-28-G 1 1/2'' ";"50 ";"L ";"3539 "
"160 ";"35 ";"G 3/4'' ";"42,0 ";"18,5 ";"16 ";"46 ";"50 ";"GE-LR-35-G 3/4'' ";"50,62 ";"L ";"3540 "
"160 ";"35 ";"G 1'' ";"42,0 ";"17,5 ";"18 ";"46 ";"50 ";"GE-LR-35-G 1'' ";"49,08 ";"L ";"3541 "
"160 ";"35 ";"G 1 1/4'' ";"39,0 ";"17,5 ";"20 ";"50 ";"50 ";"GE-LR-35-G 1 1/4'' ";"53,69 ";"L ";"3542 "
"160 ";"35 ";"G 1 1/2'' ";"44,0 ";"19,5 ";"22 ";"55 ";"50 ";"GE-LR-35-G 1 1/2'' ";"61,36 ";"L ";"3543 "
"160 ";"42 ";"G 1'' ";"47,0 ";"19,0 ";"18 ";"55 ";"60 ";"GE-LR-42-G 1'' ";"76,69 ";"L ";"3544 "
"160 ";"42 ";"G 1 1/4'' ";"47,0 ";"19,0 ";"20 ";"55 ";"60 ";"GE-LR-42-G 1 1/4'' ";"74,14 ";"L ";"3545 "
"160 ";"42 ";"G 1 1/2'' ";"47,0 ";"19,0 ";"22 ";"55 ";"60 ";"GE-LR-42-G 1 1/2'' ";"71,58 ";"L ";"3546 "
"160 ";"42 ";"G 2'' ";"48,0 ";"21,0 ";"23 ";"70 ";"60 ";"GE-LR-42-G 2'' ";"";"L ";"3547 "
