"Druck  Pressure  PN";"Rohr A.D.  Tube O.D.  D1";"Gewinde  Thread  G";"Ca. Maﬂe  Approx. Dimensions  L1";"Ca. Maﬂe  Approx. Dimensions  L2";"Ca. Maﬂe  Approx. Dimensions  L3";"Ca. Maﬂe  Approx. Dimensions  i";"Ca. Maﬂe  Approx. Dimensions  SW2";"Ca. Maﬂe  Approx. Dimensions  SW3";"Art.-Nr.";"Brutto preis";"Serie";"ID"
"160 ";"22 ";"M 26 x 1,5 zyl ";"44 ";"27,5 ";"26 ";"16 ";"27 ";"36 ";"LE-L-22-M 26x1,5-z-SC ";"91,46 ";"L ";"5835 "
"160 ";"28 ";"M 33 x 2 zyl ";"47 ";"30,5 ";"30 ";"18 ";"36 ";"41 ";"LE-L-28-M 33x2-z-SC ";"147,93 ";"L ";"5836 "
"160 ";"35 ";"M 42 x 2 zyl ";"56 ";"34,5 ";"34 ";"20 ";"41 ";"50 ";"LE-L-35-M 42x2-z-SC ";"279,96 ";"L ";"5837 "
"160 ";"42 ";"M 48 x 2 zyl ";"63 ";"40,0 ";"39 ";"22 ";"50 ";"60 ";"LE-L-42-M 48x2-z-SC ";"288,32 ";"L ";"5838 "
"400 ";"20 ";"M 27 x 2 zyl ";"48 ";"26,5 ";"26 ";"16 ";"27 ";"36 ";"LE-S-20-M 27x2-z-SC ";"91,7 ";"S ";"5839 "
"250 ";"25 ";"M 33 x 2 zyl ";"54 ";"30,0 ";"30 ";"18 ";"36 ";"46 ";"LE-S-25-M 33x2-z-SC ";"158,88 ";"S ";"5840 "
"160 ";"30 ";"M 42 x 2 zyl ";"62 ";"35,5 ";"34 ";"20 ";"41 ";"50 ";"LE-S-30-M 42x2-z-SC ";"210,79 ";"S ";"5841 "
"160 ";"38 ";"M 48 x 2 zyl ";"72 ";"41,0 ";"39 ";"22 ";"50 ";"60 ";"LE-S-38-M 48x2-z-SC ";"389,64 ";"S ";"5842 "
