"Druck  Pressure  PN";"Rohr A.D.  Tube O.D.  D1";"Gewinde  Thread  G";"Ca. Maﬂe  Approx. Dimensions  L1";"Ca. Maﬂe  Approx. Dimensions  L2";"Ca. Maﬂe  Approx. Dimensions  i";"    SW1";"Ca. Maﬂe  Approx. Dimensions  SW3";"Art.-Nr.";"Brutto preis";"Serie";"ID"
"800 ";"6 ";"M 12 x 1,5 ";"28,0 ";"13,0 ";"12 ";"17 ";"17 ";"GE-S-06-M 12x1,5-wd ";"11,73 ";"S ";"4289 "
"800 ";"6 ";"M 14 x 1,5 ";"30,0 ";"13,0 ";"12 ";"19 ";"17 ";"GE-S-06-M 14x1,5-wd ";"15,34 ";"S ";"4290 "
"800 ";"8 ";"M 12 x 1,5 ";"32,0 ";"15,0 ";"12 ";"17 ";"19 ";"GE-S-08-M 12x1,5-wd ";"16,5 ";"S ";"4291 "
"800 ";"8 ";"M 14 x 1,5 ";"30,0 ";"15,0 ";"12 ";"19 ";"19 ";"GE-S-08-M 14x1,5-wd ";"13,27 ";"S ";"4292 "
"800 ";"8 ";"M 16 x 1,5 ";"33,0 ";"15,5 ";"12 ";"22 ";"19 ";"GE-S-08-M 16x1,5-wd ";"15,95 ";"S ";"4293 "
"800 ";"10 ";"M 14 x 1,5 ";"32,0 ";"14,5 ";"12 ";"19 ";"22 ";"GE-S-10-M 14x1,5-wd ";"17,9 ";"S ";"4294 "
"800 ";"10 ";"M 16 x 1,5 ";"31,0 ";"15,0 ";"12 ";"22 ";"22 ";"GE-S-10-M 16x1,5-wd ";"14,39 ";"S ";"4295 "
"630 ";"10 ";"M 18 x 1,5 ";"31,0 ";"15,0 ";"12 ";"24 ";"22 ";"GE-S-10-M 18x1,5-wd ";"18,5 ";"S ";"4296 "
"630 ";"12 ";"M 12 x 1,5 ";"36,0 ";"16,5 ";"12 ";"22 ";"24 ";"GE-S-12-M 12x1,5-wd ";"23,35 ";"S ";"12156 "
"630 ";"12 ";"M 14 x 1,5 ";"33,0 ";"16,0 ";"12 ";"22 ";"24 ";"GE-S-12-M 14x1,5-wd ";"16,95 ";"S ";"4297 "
"630 ";"12 ";"M 16 x 1,5 ";"35,5 ";"17,0 ";"12 ";"22 ";"24 ";"GE-S-12-M 16x1,5-wd ";"17,4 ";"S ";"4298 "
"630 ";"12 ";"M 18 x 1,5 ";"33,0 ";"17,0 ";"12 ";"24 ";"24 ";"GE-S-12-M 18x1,5-wd ";"15,16 ";"S ";"4299 "
"630 ";"12 ";"M 20 x 1,5 ";"36,0 ";"17,5 ";"14 ";"27 ";"24 ";"GE-S-12-M 20x1,5-wd ";"23,45 ";"S ";"4300 "
"630 ";"12 ";"M 22 x 1,5 ";"36,5 ";"17,5 ";"14 ";"27 ";"24 ";"GE-S-12-M 22x1,5-wd ";"18 ";"S ";"4301 "
"630 ";"14 ";"M 20 x 1,5 ";"39,0 ";"19,0 ";"14 ";"27 ";"27 ";"GE-S-14-M 20x1,5-wd ";"18,74 ";"S ";"4302 "
"630 ";"14 ";"M 22 x 1,5 ";"39,0 ";"18,5 ";"14 ";"27 ";"27 ";"GE-S-14-M 22x1,5-wd ";"28,9 ";"S ";"4303 "
"630 ";"16 ";"M 18 x 1,5 ";"40,0 ";"18,0 ";"12 ";"27 ";"30 ";"GE-S-16-M 18x1,5-wd ";"25,1 ";"S ";"4304 "
"630 ";"16 ";"M 22 x 1,5 ";"37,0 ";"18,5 ";"14 ";"27 ";"30 ";"GE-S-16-M 22x1,5-wd ";"23,01 ";"S ";"4305 "
"420 ";"20 ";"M 27 x 2 ";"42,5 ";"20,5 ";"16 ";"32 ";"36 ";"GE-S-20-M 27x2-wd ";"32,57 ";"S ";"4306 "
"420 ";"25 ";"M 33 x 2 ";"47,0 ";"23,0 ";"18 ";"41 ";"46 ";"GE-S-25-M 33x2-wd ";"51,64 ";"S ";"4307 "
"420 ";"30 ";"M 42 x 2 ";"50,0 ";"23,5 ";"20 ";"50 ";"50 ";"GE-S-30-M 42x2-wd ";"61,61 ";"S ";"4308 "
"420 ";"38 ";"M 48 x 2 ";"57,0 ";"26,0 ";"22 ";"55 ";"60 ";"GE-S-38-M 48x2-wd ";"77,64 ";"S ";"4309 "
