"Druck  Pressure  PN";"Rohr A.D.  Tube O.D.  D1";"Gewinde  Thread  G";"Ca. Maﬂe  Approx. Dimensions  L1";"Ca. Maﬂe  Approx. Dimensions  L2";"Ca. Maﬂe  Approx. Dimensions  i";"    SW1";"Ca. Maﬂe  Approx. Dimensions  SW3";"Art.-Nr.";"Brutto preis";"Serie";"ID"
"630 ";"12 ";"1/4'' NPT ";"46,0 ";"29,5 ";"15,0 ";"22 ";"24 ";"GE-S-12-1/4''-NPT-SC ";"18,28 ";"S ";"4537 "
"630 ";"12 ";"3/8'' NPT ";"46,0 ";"29,5 ";"15,3 ";"22 ";"24 ";"GE-S-12-3/8''-NPT-SC ";"19,22 ";"S ";"4538 "
"630 ";"12 ";"1/2'' NPT ";"51,0 ";"34,5 ";"20,0 ";"22 ";"24 ";"GE-S-12-1/2''-NPT-SC ";"18,48 ";"S ";"4539 "
"400 ";"12 ";"3/4'' NPT ";"53,0 ";"36,5 ";"20,0 ";"27 ";"24 ";"GE-S-12-3/4''-NPT-SC ";"22,57 ";"S ";"4540 "
"630 ";"14 ";"3/8'' NPT ";"49,0 ";"30,0 ";"15,3 ";"24 ";"27 ";"GE-S-14-3/8''-NPT-SC ";"21,5 ";"S ";"4541 "
"630 ";"14 ";"1/2'' NPT ";"54,0 ";"36,0 ";"20,0 ";"24 ";"27 ";"GE-S-14-1/2''-NPT-SC ";"23,09 ";"S ";"4542 "
"400 ";"14 ";"3/4'' NPT ";"56,0 ";"38,0 ";"20,0 ";"27 ";"27 ";"GE-S-14-3/4''-NPT-SC ";"25,28 ";"S ";"4543 "
"400 ";"16 ";"3/8'' NPT ";"49,0 ";"30,5 ";"15,3 ";"27 ";"30 ";"GE-S-16-3/8''-NPT-SC ";"29,37 ";"S ";"4544 "
"400 ";"16 ";"1/2'' NPT ";"54,0 ";"35,5 ";"20,0 ";"27 ";"30 ";"GE-S-16-1/2''-NPT-SC ";"30,96 ";"S ";"4545 "
"400 ";"16 ";"3/4'' NPT ";"56,0 ";"37,5 ";"20,0 ";"30 ";"30 ";"GE-S-16-3/4''-NPT-SC ";"31,47 ";"S ";"4546 "
"400 ";"16 ";"1'' NPT ";"63,0 ";"44,5 ";"25,0 ";"36 ";"30 ";"GE-S-16-1''-NPT-SC ";"35,18 ";"S ";"4547 "
"400 ";"20 ";"3/8'' NPT ";"59,0 ";"32,5 ";"15,3 ";"32 ";"36 ";"GE-S-20-3/8''-NPT-SC ";"39,72 ";"S ";"4548 "
"400 ";"20 ";"1/2'' NPT ";"59,0 ";"37,5 ";"20,0 ";"32 ";"36 ";"GE-S-20-1/2''-NPT-SC ";"38,69 ";"S ";"4549 "
"400 ";"20 ";"3/4'' NPT ";"59,0 ";"37,5 ";"20,0 ";"32 ";"36 ";"GE-S-20-3/4''-NPT-SC ";"38,95 ";"S ";"4550 "
"400 ";"20 ";"1'' NPT ";"66,0 ";"44,5 ";"25,0 ";"36 ";"36 ";"GE-S-20-1''-NPT-SC ";"47,62 ";"S ";"4551 "
"400 ";"20 ";"1 1/4'' NPT ";"67,5 ";"44,5 ";"25,5 ";"46 ";"36 ";"GE-S-20-1 1/4''-NPT-SC ";"65,28 ";"S ";"4552 "
"400 ";"25 ";"1/2'' NPT ";"67,5 ";"40,0 ";"20,0 ";"41 ";"46 ";"GE-S-25-1/2''-NPT-SC ";"64,36 ";"S ";"4553 "
"400 ";"25 ";"3/4'' NPT ";"64,0 ";"40,0 ";"20,0 ";"41 ";"46 ";"GE-S-25-3/4''-NPT-SC ";"61,29 ";"S ";"4554 "
"400 ";"25 ";"1'' NPT ";"69,0 ";"45,0 ";"25,0 ";"41 ";"46 ";"GE-S-25-1''-NPT-SC ";"61,29 ";"S ";"4555 "
"400 ";"25 ";"1 1/4'' NPT ";"70,0 ";"46,0 ";"25,5 ";"46 ";"46 ";"GE-S-25-1 1/4''-NPT-SC ";"66,91 ";"S ";"4556 "
"400 ";"30 ";"3/4'' NPT ";"67,0 ";"40,5 ";"20,0 ";"46 ";"50 ";"GE-S-30-3/4''-NPT-SC ";"83,41 ";"S ";"4557 "
"400 ";"30 ";"1'' NPT ";"72,0 ";"45,5 ";"25,0 ";"46 ";"50 ";"GE-S-30-1''-NPT-SC ";"86,99 ";"S ";"4558 "
"400 ";"30 ";"1 1/4'' NPT ";"73,0 ";"46,5 ";"25,5 ";"46 ";"50 ";"GE-S-30-1 1/4''-NPT-SC ";"83,41 ";"S ";"4559 "
"315 ";"30 ";"1 1/2'' NPT ";"73,0 ";"46,5 ";"26,0 ";"55 ";"50 ";"GE-S-30-1 1/2''-NPT-SC ";"93,64 ";"S ";"4560 "
"315 ";"38 ";"1'' NPT ";"79,0 ";"48,0 ";"25,0 ";"55 ";"60 ";"GE-S-38-1''-NPT-SC ";"120,68 ";"S ";"4561 "
"315 ";"38 ";"1 1/4'' NPT ";"80,0 ";"49,0 ";"25,5 ";"55 ";"60 ";"GE-S-38-1 1/4''-NPT-SC ";"120,68 ";"S ";"4562 "
"315 ";"38 ";"1 1/2'' NPT ";"80,0 ";"49,0 ";"26,0 ";"55 ";"60 ";"GE-S-38-1 1/2''-NPT-SC ";"118,13 ";"S ";"4563 "
