"Druck  Pressure  PN";"Rohr A.D.  Tube O.D.  D1";"Gewinde  Thread  G";"Ca. Maﬂe  Approx. Dimensions  L1";"Ca. Maﬂe  Approx. Dimensions  L2";"Ca. Maﬂe  Approx. Dimensions  L3";"Ca. Maﬂe  Approx. Dimensions  i";"Ca. Maﬂe  Approx. Dimensions  SW2";"Ca. Maﬂe  Approx. Dimensions  SW3";"Art.-Nr.";"Brutto preis";"Serie";"ID"
"160 ";"22 ";"G 3/4'' zyl ";"44 ";"27,5 ";"26 ";"16 ";"27 ";"36 ";"LE-L-22-R 3/4''-z ";"87,43 ";"L ";"5753 "
"160 ";"28 ";"G 1'' zyl ";"47 ";"30,5 ";"30 ";"18 ";"36 ";"41 ";"LE-L-28-R 1''-z ";"144,7 ";"L ";"5754 "
"160 ";"35 ";"G 1 1/4'' zyl ";"56 ";"34,5 ";"34 ";"20 ";"41 ";"50 ";"LE-L-35-R 1 1/4''-z ";"269,45 ";"L ";"5755 "
"160 ";"42 ";"G 1 1/2'' zyl ";"63 ";"40,0 ";"39 ";"22 ";"50 ";"60 ";"LE-L-42-R 1 1/2''-z ";"281,21 ";"L ";"5756 "
"400 ";"20 ";"G 3/4'' zyl ";"48 ";"26,5 ";"26 ";"16 ";"27 ";"36 ";"LE-S-20-R 3/4''-z ";"87,43 ";"S ";"5757 "
"250 ";"25 ";"G 1'' zyl ";"54 ";"30,0 ";"30 ";"18 ";"36 ";"46 ";"LE-S-25-R 1''-z ";"152,88 ";"S ";"5758 "
"160 ";"30 ";"G 1 1/4'' zyl ";"62 ";"35,5 ";"34 ";"20 ";"41 ";"50 ";"LE-S-30-R 1 1/4''-z ";"204,52 ";"S ";"5759 "
"160 ";"38 ";"G 1 1/2'' zyl ";"72 ";"41,0 ";"39 ";"22 ";"50 ";"60 ";"LE-S-38-R 1 1/2''-z ";"375,81 ";"S ";"5760 "
