"Druck  Pressure  PN";"Rohr A.D.  Tube O.D.  D1";"Gewinde  Thread  G";"Ca. Maﬂe  Approx. Dimensions  L1";"Ca. Maﬂe  Approx. Dimensions  L2";"Ca. Maﬂe  Approx. Dimensions  i";"    SW1";"Ca. Maﬂe  Approx. Dimensions  SW3";"Art.-Nr.";"Brutto preis";"Serie";"ID"
"400 ";"16 ";"G 1/4'' ";"38,0 ";"17,5 ";"12 ";"27 ";"30 ";"GE-SR-16-G 1/4'' ";"22,24 ";"S ";"3806 "
"400 ";"16 ";"G 3/8'' ";"38,0 ";"18,0 ";"12 ";"27 ";"30 ";"GE-SR-16-G 3/8'' ";"21,07 ";"S ";"3807 "
"400 ";"16 ";"G 1/2'' ";"37,0 ";"18,5 ";"14 ";"27 ";"30 ";"GE-SR-16-G 1/2'' ";"20,96 ";"S ";"3808 "
"400 ";"16 ";"G 3/4'' ";"39,0 ";"20,5 ";"16 ";"32 ";"30 ";"GE-SR-16-G 3/4'' ";"27,02 ";"S ";"3809 "
"400 ";"16 ";"G 1'' ";"43,5 ";"22,5 ";"18 ";"41 ";"30 ";"GE-SR-16-G 1'' ";"40,14 ";"S ";"3810 "
"400 ";"20 ";"G 3/8'' ";"42,0 ";"18,0 ";"12 ";"32 ";"36 ";"GE-SR-20-G 3/8'' ";"33,69 ";"S ";"3811 "
"400 ";"20 ";"G 1/2'' ";"44,5 ";"20,5 ";"14 ";"32 ";"36 ";"GE-SR-20-G 1/2'' ";"31,39 ";"S ";"3812 "
"400 ";"20 ";"G 3/4'' ";"44,5 ";"20,5 ";"16 ";"32 ";"36 ";"GE-SR-20-G 3/4'' ";"28,53 ";"S ";"3813 "
"400 ";"20 ";"G 1'' ";"47,0 ";"22,5 ";"18 ";"41 ";"36 ";"GE-SR-20-G 1'' ";"40,65 ";"S ";"3814 "
"400 ";"20 ";"G 1 1/4'' ";"47,0 ";"22,5 ";"20 ";"50 ";"36 ";"GE-SR-20-G 1 1/4'' ";"45,5 ";"S ";"3815 "
"400 ";"25 ";"G 1/2'' ";"50,5 ";"23,0 ";"14 ";"41 ";"46 ";"GE-SR-25-G 1/2'' ";"53,18 ";"S ";"3816 "
"400 ";"25 ";"G 3/4'' ";"50,0 ";"23,0 ";"16 ";"41 ";"46 ";"GE-SR-25-G 3/4'' ";"50,11 ";"S ";"3817 "
"400 ";"25 ";"G 1'' ";"50,0 ";"23,0 ";"18 ";"41 ";"46 ";"GE-SR-25-G 1'' ";"49,24 ";"S ";"3818 "
"250 ";"25 ";"G 1 1/4'' ";"50,0 ";"23,0 ";"20 ";"50 ";"46 ";"GE-SR-25-G 1 1/4'' ";"58,29 ";"S ";"3819 "
"250 ";"30 ";"G 3/4'' ";"54,0 ";"25,5 ";"16 ";"46 ";"50 ";"GE-SR-30-G 3/4'' ";"65,19 ";"S ";"3820 "
"250 ";"30 ";"G 1'' ";"52,0 ";"23,5 ";"18 ";"46 ";"50 ";"GE-SR-30-G 1'' ";"58,8 ";"S ";"3821 "
"250 ";"30 ";"G 1 1/4'' ";"52,0 ";"23,5 ";"20 ";"50 ";"50 ";"GE-SR-30-G 1 1/4'' ";"58,8 ";"S ";"3822 "
"250 ";"30 ";"G 1 1/2'' ";"52,0 ";"23,5 ";"22 ";"55 ";"50 ";"GE-SR-30-G 1 1/2'' ";"74,14 ";"S ";"3823 "
"250 ";"38 ";"G 1'' ";"57,0 ";"26,0 ";"18 ";"55 ";"60 ";"GE-SR-38-G 1'' ";"82,27 ";"S ";"3824 "
"250 ";"38 ";"G 1 1/4'' ";"59,5 ";"23,0 ";"20 ";"55 ";"60 ";"GE-SR-38-G 1 1/4'' ";"76,69 ";"S ";"3825 "
"250 ";"38 ";"G 1 1/2'' ";"59,5 ";"26,0 ";"22 ";"55 ";"60 ";"GE-SR-38-G 1 1/2'' ";"74,14 ";"S ";"3826 "
"250 ";"38 ";"G 2'' ";"60,0 ";"26,5 ";"23 ";"70 ";"60 ";"GE-SR-38-G 2'' ";"338 ";"S ";"3827 "
